heuristic,iteration,execution_time,expanded_nodes,total_movements
manhattan_distance,15,0.0021533966064453125,86,18
manhattan_distance,16,0.0021538734436035156,86,18
manhattan_distance,17,0.0021598339080810547,86,18
manhattan_distance,18,0.002140522003173828,86,18
manhattan_distance,19,0.0021555423736572266,86,18
manhattan_distance,20,0.0021686553955078125,86,18
manhattan_distance,21,0.0021734237670898438,86,18
manhattan_distance,22,0.0021657943725585938,86,18
manhattan_distance,23,0.002202749252319336,86,18
manhattan_distance,24,0.0021898746490478516,86,18
manhattan_distance,25,0.0023436546325683594,86,18
manhattan_distance,26,0.0022826194763183594,86,18
manhattan_distance,27,0.0021686553955078125,86,18
manhattan_distance,28,0.002796173095703125,86,18
manhattan_distance,29,0.0035855770111083984,86,18
manhattan_distance,30,0.003614664077758789,86,18
manhattan_distance,31,0.003594636917114258,86,18
manhattan_distance,32,0.0039746761322021484,86,18
manhattan_distance,33,0.0040950775146484375,86,18
manhattan_distance,34,0.004044294357299805,86,18
manhattan_distance,35,0.0043201446533203125,86,18
manhattan_distance,36,0.004007101058959961,86,18
manhattan_distance,37,0.003949880599975586,86,18
manhattan_distance,38,0.003542661666870117,86,18
manhattan_distance,39,0.003563404083251953,86,18
manhattan_distance,40,0.003618478775024414,86,18
manhattan_distance,41,0.004068613052368164,86,18
manhattan_distance,42,0.004119157791137695,86,18
manhattan_distance,43,0.002523183822631836,86,18
manhattan_distance,44,0.0022013187408447266,86,18
manhattan_distance,45,0.0021364688873291016,86,18
manhattan_distance,46,0.002238750457763672,86,18
manhattan_distance,47,0.0021257400512695312,86,18
manhattan_distance,48,0.0021729469299316406,86,18
manhattan_distance,49,0.0025382041931152344,86,18
manhattan_distance,50,0.0022695064544677734,86,18
manhattan_distance,51,0.002287149429321289,86,18
manhattan_distance,52,0.002158641815185547,86,18
manhattan_distance,53,0.0021817684173583984,86,18
manhattan_distance,54,0.0021479129791259766,86,18
manhattan_distance,55,0.0021865367889404297,86,18
manhattan_distance,56,0.0021588802337646484,86,18
manhattan_distance,57,0.002187013626098633,86,18
manhattan_distance,58,0.002148151397705078,86,18
manhattan_distance,59,0.0021779537200927734,86,18
manhattan_distance,60,0.002187490463256836,86,18
manhattan_distance,61,0.002145051956176758,86,18
manhattan_distance,62,0.002193450927734375,86,18
manhattan_distance,63,0.002140045166015625,86,18
manhattan_distance,64,0.0021820068359375,86,18
manhattan_distance,65,0.0021514892578125,86,18
manhattan_distance,66,0.0021948814392089844,86,18
manhattan_distance,67,0.0023305416107177734,86,18
manhattan_distance,68,0.002187490463256836,86,18
manhattan_distance,69,0.0021562576293945312,86,18
manhattan_distance,70,0.002162933349609375,86,18
manhattan_distance,71,0.0021619796752929688,86,18
manhattan_distance,72,0.002147197723388672,86,18
manhattan_distance,73,0.0021648406982421875,86,18
manhattan_distance,74,0.0021491050720214844,86,18
manhattan_distance,75,0.0021581649780273438,86,18
manhattan_distance,76,0.002151012420654297,86,18
manhattan_distance,77,0.0021834373474121094,86,18
manhattan_distance,78,0.0021560192108154297,86,18
manhattan_distance,79,0.0021648406982421875,86,18
manhattan_distance,80,0.00220489501953125,86,18
manhattan_distance,81,0.002174854278564453,86,18
manhattan_distance,82,0.0022013187408447266,86,18
manhattan_distance,83,0.002167224884033203,86,18
manhattan_distance,84,0.0021927356719970703,86,18
manhattan_distance,85,0.002504587173461914,86,18
manhattan_distance,86,0.002308368682861328,86,18
manhattan_distance,87,0.002469301223754883,86,18
manhattan_distance,88,0.0021941661834716797,86,18
manhattan_distance,89,0.002173185348510742,86,18
manhattan_distance,90,0.0021631717681884766,86,18
manhattan_distance,91,0.002174854278564453,86,18
manhattan_distance,92,0.0021598339080810547,86,18
manhattan_distance,93,0.0021886825561523438,86,18
manhattan_distance,94,0.002154111862182617,86,18
manhattan_distance,95,0.002167224884033203,86,18
manhattan_distance,96,0.002154111862182617,86,18
manhattan_distance,97,0.0021622180938720703,86,18
manhattan_distance,98,0.0021495819091796875,86,18
manhattan_distance,99,0.002292633056640625,86,18
manhattan_distance,100,0.0021877288818359375,86,18
