map,algorithm,heuristics_used,iteration,execution_time,expanded_nodes,frontier_nodes,success_or_failure,cost
smart,GREEDY_LOCAL,ManhattanDistance1,25,0.00018596649169921875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,26,0.0001850128173828125,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,27,0.00018668174743652344,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,28,0.0001857280731201172,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,29,0.00021600723266601562,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,30,0.00018644332885742188,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,31,0.0001990795135498047,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,32,0.0001857280731201172,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,33,0.00028395652770996094,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,34,0.0003600120544433594,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,35,0.00022530555725097656,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,36,0.00019669532775878906,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,37,0.0001926422119140625,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,38,0.0002617835998535156,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,39,0.0002334117889404297,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,40,0.0001919269561767578,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,41,0.00019359588623046875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,42,0.00019359588623046875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,43,0.0003025531768798828,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,44,0.0002598762512207031,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,45,0.00019168853759765625,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,46,0.00019311904907226562,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,47,0.0003001689910888672,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,48,0.0002601146697998047,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,49,0.0002627372741699219,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,50,0.0004799365997314453,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,51,0.00030303001403808594,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,52,0.00035309791564941406,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,53,0.0003924369812011719,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,54,0.00037980079650878906,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,55,0.0003352165222167969,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,56,0.00031256675720214844,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,57,0.0003345012664794922,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,58,0.00034999847412109375,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,59,0.0003006458282470703,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,60,0.00028777122497558594,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,61,0.00035762786865234375,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,62,0.000316619873046875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,63,0.0003311634063720703,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,64,0.00042319297790527344,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,65,0.0004127025604248047,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,66,0.00034308433532714844,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,67,0.0003249645233154297,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,68,0.0003261566162109375,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,69,0.0003337860107421875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,70,0.00033664703369140625,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,71,0.00033164024353027344,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,72,0.0003285408020019531,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,73,0.00033545494079589844,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,74,0.0003795623779296875,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,75,0.00032591819763183594,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,76,0.0002970695495605469,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,77,0.0002894401550292969,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,78,0.0003027915954589844,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,79,0.0003368854522705078,14,6,SUCCESS,11
smart,GREEDY_LOCAL,ManhattanDistance1,80,0.0003399848937988281,14,6,SUCCESS,11
