map,algorithm,heuristics_used,iteration,execution_time,expanded_nodes,frontier_nodes,success_or_failure,cost
lvl5,A_STAR,BasicHeuristic- Deadlock,5,0.5828580856323242,25966,2137,SUCCESS,52
lvl5,A_STAR,BasicHeuristic- Deadlock,6,0.5623135566711426,25966,2137,SUCCESS,52
lvl5,A_STAR,BasicHeuristic- Deadlock,7,0.6116394996643066,25966,2137,SUCCESS,52
lvl5,A_STAR,BasicHeuristic- Deadlock,8,0.5582191944122314,25966,2137,SUCCESS,52
lvl5,A_STAR,BasicHeuristic- Deadlock,9,0.6785488128662109,25966,2137,SUCCESS,52
lvl5,A_STAR,BasicHeuristic- Deadlock,10,0.6376113891601562,25966,2137,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,1,0.6558606624603271,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,2,0.6156411170959473,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,3,0.6494524478912354,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,4,0.599907636642456,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,5,0.5970370769500732,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,6,0.5657835006713867,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,7,0.608421802520752,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,8,0.611137866973877,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,9,0.5800340175628662,23202,2463,SUCCESS,52
lvl5,A_STAR,Deadlock- ManhattanDistance1,10,0.5860269069671631,23202,2463,SUCCESS,52
