strength,dexterity,intelligence,vigor,constitution,height,fitness,generation,mutation_rate
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
61,126,11,0,0,1.91,51.00049764371688,100,0
90,93,15,0,0,1.91,60.04371856496452,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
108,198,18,0,0,1.91,86.72346960647087,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.64,45.68649434956334,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,2.0,51.667564707324665,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,71,19,0,0,1.91,58.65638004420778,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
117,64,17,0,0,1.91,56.117442120479,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
110,73,14,1,0,1.91,57.82100093817826,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
97,81,20,0,0,1.91,60.317716250462205,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
105,69,23,1,0,1.91,58.6351137650468,100,0
104,68,26,0,0,1.91,59.17609910460939,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
113,67,18,0,0,1.91,57.36267480613178,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
58,111,28,0,1,1.91,51.76656099808412,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
68,103,25,1,1,1.91,55.738053046336084,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,2.0,51.667564707324665,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
131,54,13,0,0,1.91,50.413501097843834,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,2.0,51.667564707324665,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,2.0,51.667564707324665,100,0
126,51,21,0,0,1.91,51.693984989307125,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,2.0,51.667564707324665,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
107,71,19,0,1,1.91,58.41583692391819,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
93,84,21,0,0,1.91,60.499944579536596,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
103,69,24,0,2,1.91,58.58218111140909,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
66,105,27,0,0,1.91,55.58016649624073,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
108,72,18,0,0,1.91,58.691514891515794,100,0
121,60,16,1,0,1.91,54.080414828069415,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
144,96,24,0,0,1.91,80.91247820162704,100,0
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
81,171,45,0,0,1.92,81.45047514126041,100,0.5
