strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age,generation
30,92,25,18,2,1.53,warrior,17.251502055394905,1,23
59,24,0,81,3,1.79,warrior,21.109973196046916,1,23
62,9,44,7,45,1.78,warrior,20.692483680194155,1,23
57,33,7,3,67,1.47,warrior,20.745498047513824,1,23
30,67,6,3,61,1.63,warrior,16.863634380765163,1,23
23,47,48,47,2,1.5,warrior,15.290229920964691,1,23
17,67,67,11,5,1.67,warrior,12.958134396660272,1,23
26,6,37,19,79,1.6,warrior,15.870525249703647,1,23
65,1,31,69,1,1.58,warrior,19.097913989017194,1,23
15,14,52,49,37,1.6,warrior,12.221171836900428,1,23
85,3,25,32,22,1.54,warrior,15.12284089277147,1,23
95,27,9,21,15,1.35,warrior,11.019402720333357,1,23
8,83,40,20,16,1.58,warrior,9.359194348710266,1,23
68,29,19,29,22,1.85,warrior,21.235851828228313,1,23
46,27,22,56,16,1.33,warrior,17.92740964349086,1,23
69,32,4,9,53,1.68,warrior,18.41889854728237,1,23
81,2,7,24,53,1.68,warrior,15.838754022225217,1,23
4,42,32,38,51,1.44,warrior,7.175953898622774,1,23
0,46,69,19,33,1.43,warrior,5.124771052287802,1,23
80,10,39,31,7,1.54,warrior,16.525494324421512,1,23
84,30,20,31,2,1.79,warrior,16.346177345838946,1,24
37,65,0,50,15,1.85,warrior,20.31079531068683,1,24
51,29,39,6,42,1.35,warrior,19.06763749627339,1,24
70,10,8,3,76,1.45,warrior,19.392853696643474,1,24
50,0,25,52,40,1.7,warrior,19.86661368032335,1,24
55,25,80,7,0,1.58,warrior,19.835673289977876,1,24
65,38,35,26,3,1.44,warrior,20.148549771162486,1,24
23,70,18,44,12,1.33,warrior,14.379748197312155,1,24
29,64,38,29,7,1.88,warrior,18.29793170534208,1,24
70,8,6,30,53,1.63,warrior,18.120411051663297,1,24
26,6,37,19,79,1.61,warrior,15.849457908026807,1,24
46,1,5,85,30,1.6,warrior,19.47477002812521,1,24
38,4,39,52,34,1.44,warrior,19.40969201797504,1,24
50,27,30,59,1,1.5,warrior,20.521204066001232,1,24
74,28,29,20,16,1.6,warrior,17.464258713711263,1,24
21,18,69,14,45,1.67,warrior,14.335785001793296,1,24
62,55,26,14,10,1.81,warrior,21.26949448752282,1,24
18,56,18,43,32,1.85,warrior,13.791717961237634,1,24
3,28,22,25,89,1.43,warrior,6.681286998645655,1,24
0,85,47,12,23,1.44,warrior,5.10693094943967,1,24
46,39,38,43,1,1.5,warrior,20.265591291271164,1,25
96,24,26,13,8,1.81,warrior,12.41759797022539,1,25
66,47,1,48,5,1.44,warrior,20.01746331795693,1,25
35,20,20,83,9,1.85,warrior,19.82778711238823,1,25
60,0,98,8,1,1.86,warrior,22.313907938529276,1,25
52,5,23,49,38,1.7,warrior,19.911092383326313,1,25
37,0,37,67,26,1.44,warrior,19.21926974837468,1,25
54,7,56,5,45,1.6,warrior,19.723502304336282,1,25
73,9,7,3,75,1.35,warrior,17.00360562683158,1,25
32,34,46,7,48,1.45,warrior,18.09853127038784,1,25
17,40,58,19,33,1.63,warrior,12.947860515686013,1,25
57,6,30,23,51,1.88,warrior,22.71263329781239,1,25
48,75,19,14,11,1.79,warrior,21.038607618684456,1,25
59,22,14,71,1,1.6,warrior,19.532768917811758,1,25
44,10,61,31,21,1.87,warrior,21.849986121195826,1,25
74,30,8,20,35,1.61,warrior,17.417660298154566,1,25
23,36,21,49,38,1.85,warrior,15.907030119822913,1,25
15,46,57,12,37,1.42,warrior,12.292831803844859,1,25
3,29,86,26,23,1.44,warrior,6.667709735584388,1,25
1,60,34,9,63,1.3,warrior,8.240786156391268,1,25
33,3,88,14,29,1.86,warrior,19.39260451126139,1,26
62,0,96,8,1,1.88,warrior,22.415927054266298,1,26
45,10,18,13,81,1.79,warrior,20.766533985368437,1,26
33,53,43,23,15,1.51,warrior,18.107713879903102,1,26
71,40,0,50,6,1.44,warrior,19.206832973759525,1,26
32,22,92,21,0,1.5,warrior,17.92673729627565,1,26
36,13,14,57,47,1.85,warrior,20.075601256077906,1,26
44,8,29,62,24,1.7,warrior,19.470369784788563,1,26
39,5,42,81,0,1.6,warrior,18.690788173758364,1,26
102,17,11,3,34,1.6,warrior,8.925316802463566,1,26
31,0,61,54,21,1.45,warrior,17.840238838457978,1,26
31,32,52,6,46,1.44,warrior,17.838111333648815,1,26
41,16,5,12,93,1.35,warrior,18.422394905856347,1,26
103,12,9,5,38,1.61,warrior,8.520194286311858,1,26
23,35,58,18,33,1.88,warrior,16.04945513736873,1,26
9,24,12,28,94,1.85,warrior,9.365550570371997,1,26
92,22,3,13,37,1.42,warrior,13.29497919848739,1,26
11,33,43,74,6,1.81,warrior,10.474977084485744,1,26
1,15,61,49,41,1.44,warrior,5.63297700771144,1,26
76,14,42,4,31,1.3,warrior,13.234106282452913,1,26
46,1,115,5,0,1.79,warrior,20.86934773473624,1,27
26,5,79,10,47,1.88,warrior,17.22663150355683,1,27
55,20,43,14,35,1.7,warrior,19.89637988418351,1,27
78,5,10,41,33,1.85,warrior,19.071868599429184,1,27
58,4,13,84,8,1.44,warrior,20.76205712638307,1,27
49,27,1,71,19,1.86,warrior,22.272294287984952,1,27
25,4,26,52,60,1.73,warrior,15.809440334638579,1,27
92,37,11,27,0,1.41,warrior,13.219855174601213,1,27
63,47,37,19,1,1.5,warrior,20.09586018889101,1,27
30,20,85,22,10,1.51,warrior,17.362355537941788,1,27
40,0,68,6,53,1.44,warrior,19.755839277352795,1,27
60,24,34,36,13,1.45,warrior,20.645793877021003,1,27
23,35,58,18,33,1.55,warrior,15.119303300159526,1,27
64,14,2,8,79,1.88,warrior,22.209151944611573,1,27
73,13,40,36,5,1.81,warrior,19.5794109867835,1,27
15,46,58,6,42,1.31,warrior,12.011420297606922,1,27
19,43,35,6,64,1.6,warrior,13.67035661552102,1,27
49,14,8,22,74,1.85,warrior,22.128625853258548,1,27
64,7,39,31,26,1.37,warrior,19.187114512143427,1,27
73,21,14,6,53,1.61,warrior,17.620203213676195,1,27
84,13,0,33,37,1.88,warrior,17.654903670146183,1,28
75,15,2,10,65,1.86,warrior,19.98006324894662,1,28
27,7,65,68,0,1.79,warrior,16.884519425058674,1,28
0,3,11,36,117,1.85,warrior,4.278031212841593,1,28
41,3,57,61,5,1.45,warrior,19.91441419138073,1,28
35,86,19,20,7,1.44,warrior,18.804032536278925,1,28
69,1,46,15,36,1.7,warrior,18.583591780550183,1,28
37,13,26,13,78,1.5,warrior,19.016582153318936,1,28
75,1,12,69,10,1.81,warrior,19.13526751946737,1,28
86,14,49,7,11,1.44,warrior,15.383343443654201,1,28
32,9,43,46,37,1.85,warrior,19.009492768359202,1,28
70,4,8,27,58,1.37,warrior,18.323980145534563,1,28
71,21,60,6,9,1.51,warrior,18.837144431405207,1,28
17,10,97,12,31,1.61,warrior,12.95556769203506,1,28
17,3,54,7,86,1.73,warrior,13.039727152063325,1,28
35,5,36,10,81,1.88,warrior,20.108078357263114,1,28
21,31,52,6,57,1.38,warrior,14.45525167331799,1,28
21,48,39,21,38,1.69,warrior,14.372954316916816,1,28
50,20,81,14,2,1.31,warrior,16.738785030919747,1,28
15,50,60,6,36,1.41,warrior,12.28600735477362,1,28
43,7,19,15,83,1.86,warrior,21.583552154398923,1,29
59,11,27,7,63,1.98,warrior,21.82920383512466,1,29
52,1,16,86,12,1.95,warrior,22.630972689202924,1,29
2,3,75,81,6,1.45,warrior,6.151615665166868,1,29
88,8,16,8,47,1.85,warrior,15.946571708924607,1,29
20,5,25,95,22,1.5,warrior,14.230658596740758,1,29
65,19,57,19,7,1.44,warrior,20.148549771162486,1,29
33,100,20,6,8,1.51,warrior,18.107713879903102,1,29
60,0,41,13,53,1.84,warrior,21.98840705733106,1,29
51,2,7,82,25,1.7,warrior,19.89430600434354,1,29
102,24,0,40,1,1.79,warrior,9.766718279394421,1,29
18,36,43,45,25,1.88,warrior,13.86428671399997,1,29
37,22,80,10,18,1.44,warrior,19.21926974837468,1,29
46,70,43,7,1,1.31,warrior,16.68737636677264,1,29
22,32,41,22,50,1.69,warrior,14.699998683985317,1,29
16,35,38,35,43,1.38,warrior,12.637039199087496,1,29
3,10,106,13,35,1.61,warrior,7.178391068647855,1,29
17,3,54,7,86,1.6,warrior,12.96229622396483,1,29
11,33,40,5,78,1.55,warrior,10.610587346517715,1,29
2,3,16,93,53,1.41,warrior,6.245714558234769,1,29
54,1,42,14,56,1.32,warrior,17.384542375029966,1,30
42,0,11,59,55,1.95,warrior,21.587569539020063,1,30
28,85,9,6,39,1.86,warrior,17.82481954568682,1,30
26,10,89,3,39,1.98,warrior,16.87528551213155,1,30
36,13,3,47,68,1.7,warrior,18.3303175494286,1,30
35,1,40,13,78,1.44,warrior,18.804032536278925,1,30
25,15,53,68,6,1.51,warrior,15.909781071718042,1,30
18,50,89,2,8,1.44,warrior,13.526662972609119,1,30
30,69,29,7,32,1.85,warrior,18.402580779045834,1,30
82,7,15,62,1,1.31,warrior,12.752096529277704,1,30
20,65,40,22,20,1.5,warrior,14.230658596740758,1,30
10,2,85,47,23,1.69,warrior,10.219479999560232,1,30
13,28,31,33,62,1.76,warrior,11.439069563765457,1,30
16,2,54,70,25,1.88,warrior,12.916381275389712,1,30
16,36,38,33,44,1.55,warrior,12.636947630344883,1,30
11,35,43,5,73,1.38,warrior,10.610510553158063,1,30
48,84,0,18,17,1.61,warrior,19.557751717551053,1,30
4,12,136,15,0,1.79,warrior,7.025258415792166,1,30
1,83,8,48,27,1.45,warrior,5.631121352324679,1,30
2,3,75,81,6,1.33,warrior,7.501273730660261,1,30
83,0,21,29,34,1.61,warrior,15.229508479827299,1,31
20,32,1,93,21,1.95,warrior,14.756764663444924,1,31
49,1,55,18,44,1.34,warrior,18.562499552255325,1,31
23,55,23,5,61,1.95,warrior,16.02977256312352,1,31
22,54,7,4,80,1.86,warrior,15.553800752843642,1,31
29,13,4,50,71,1.86,warrior,18.16263083007204,1,31
61,1,47,15,43,1.7,warrior,19.578932068521034,1,31
69,6,55,2,35,1.32,warrior,15.990634022717552,1,31
24,14,38,23,68,1.5,warrior,15.624067619098689,1,31
15,53,41,54,4,1.85,warrior,12.399876274854439,1,31
10,28,49,65,15,1.88,warrior,9.84075210161288,1,31
13,59,39,51,5,1.44,warrior,11.437743524770513,1,31
56,5,10,94,2,1.55,warrior,20.07090515185604,1,31
14,37,38,34,44,1.31,warrior,11.747031286435128,1,31
12,26,30,30,69,1.36,warrior,11.062612635386502,1,31
12,37,47,5,66,1.77,warrior,10.993078329796461,1,31
6,72,55,29,5,1.33,warrior,9.02147156207694,1,31
0,2,45,108,12,1.69,warrior,5.694711598924819,1,31
5,37,113,12,0,1.45,warrior,7.676602690082469,1,31
39,64,6,36,22,1.79,warrior,19.895940967193873,1,31
30,34,2,20,81,1.79,warrior,17.79088993972738,1,32
23,80,6,55,3,1.55,warrior,15.119303300159526,1,32
59,2,43,19,44,1.34,warrior,18.356188956771586,1,32
53,2,50,16,46,1.63,warrior,19.63042028121195,1,32
34,15,26,8,84,1.95,warrior,19.80057397656359,1,32
15,38,4,62,48,1.86,warrior,12.4102296342212,1,32
58,6,45,1,57,1.49,warrior,20.567976764999425,1,32
34,19,35,31,48,1.32,warrior,16.23709247956347,1,32
22,57,22,31,35,1.8,warrior,15.21934030735879,1,32
79,1,6,4,77,1.74,warrior,16.970210823485893,1,32
13,21,0,59,74,1.85,warrior,11.42415192465868,1,32
11,43,32,77,4,1.95,warrior,10.38120153371089,1,32
8,23,24,21,91,1.44,warrior,9.143030431194367,1,32
10,43,31,80,3,1.31,warrior,10.631089156726432,1,32
45,24,29,5,64,1.77,warrior,20.44248314868848,1,32
5,18,92,16,36,1.36,warrior,8.15314302819224,1,32
7,41,99,16,4,1.33,warrior,9.388209949471978,1,32
7,41,45,61,13,1.88,warrior,8.183473480485677,1,32
31,0,37,86,13,1.69,warrior,17.218355676678254,1,32
0,32,124,11,0,1.45,warrior,5.104913208827786,1,32
33,4,16,79,35,1.77,warrior,18.36205116359227,1,33
45,25,42,0,55,1.49,warrior,20.247319377840316,1,33
34,15,26,8,84,1.67,warrior,17.791493687571734,1,33
47,2,61,16,41,1.95,warrior,22.275784351353302,1,33
38,2,29,13,85,1.79,warrior,19.708850209393148,1,33
35,41,17,22,52,1.34,warrior,17.210652649525862,1,33
25,48,30,2,62,1.74,warrior,15.869192100026584,1,33
44,67,3,46,7,1.69,warrior,19.3931100351309,1,33
84,14,18,23,28,1.8,warrior,16.510993524332847,1,33
13,88,21,17,28,1.32,warrior,11.46996284293646,1,33
11,41,3,27,85,1.86,warrior,10.398627582466458,1,33
11,28,5,46,77,1.55,warrior,10.610587346517715,1,33
6,41,1,113,6,1.31,warrior,9.428239840642812,1,33
85,16,11,29,26,1.85,warrior,16.973172047540466,1,33
11,40,96,16,4,1.59,warrior,10.639861172504759,1,33
4,24,18,43,78,1.95,warrior,6.476413330785486,1,33
74,28,28,23,14,1.88,warrior,20.46380197481237,1,33
3,19,72,29,44,1.44,warrior,6.667709735584388,1,33
4,77,79,6,1,1.45,warrior,7.174576134341528,1,33
0,17,90,15,45,1.36,warrior,5.892118287271369,1,33
35,2,46,17,67,1.88,warrior,20.108078357263114,1,34
40,15,17,8,87,1.95,warrior,21.219323679476208,1,34
38,21,35,1,72,1.98,warrior,20.2437292547907,1,34
32,3,73,11,48,1.49,warrior,17.978532221460814,1,34
30,46,12,55,24,1.53,warrior,17.251502055394905,1,34
59,8,6,82,12,1.41,warrior,20.507200527460345,1,34
34,41,18,22,52,1.45,warrior,18.581764678541152,1,34
24,10,71,5,57,1.67,warrior,15.27650694860953,1,34
49,8,6,18,86,1.8,warrior,21.282064195720967,1,34
62,10,14,62,19,1.85,warrior,21.999280824287666,1,34
20,38,85,3,21,1.32,warrior,13.422117207040483,1,34
9,65,14,35,44,1.74,warrior,9.69623422896596,1,34
11,40,96,16,4,1.61,warrior,10.649284623534086,1,34
10,63,3,34,57,1.59,warrior,10.224927170515777,1,34
12,40,1,109,5,1.91,warrior,10.89338813696835,1,34
7,42,4,27,87,1.66,warrior,8.971400211095295,1,34
2,57,53,22,33,1.97,warrior,5.492975320776098,1,34
4,31,122,9,1,1.35,warrior,7.871048471060869,1,34
1,11,46,85,24,1.36,warrior,6.355090199308863,1,34
49,17,13,31,57,1.95,warrior,22.45777194219349,1,34
29,9,8,36,85,1.85,warrior,18.08104519915151,1,35
57,17,13,28,52,1.95,warrior,22.65597149900404,1,35
62,7,7,15,76,1.95,warrior,22.35834819279343,1,35
58,13,15,6,75,1.8,warrior,21.353652177333174,1,35
56,7,33,1,70,1.55,warrior,20.07090515185604,1,35
24,13,4,52,74,1.41,warrior,15.654172309980689,1,35
35,2,46,17,67,1.58,warrior,18.097367800647373,1,35
26,29,59,16,37,1.88,warrior,17.22663150355683,1,35
32,3,73,11,48,1.62,warrior,17.336062442382413,1,35
19,93,7,33,15,1.49,warrior,13.87666660669541,1,35
17,6,47,84,13,1.32,warrior,12.62599818971569,1,35
22,41,36,6,62,1.67,warrior,14.65841172829881,1,35
7,24,59,10,67,1.61,warrior,8.965425202442775,1,35
10,58,1,94,4,1.91,warrior,9.815549637509479,1,35
85,32,8,19,23,1.74,warrior,15.294627132949563,1,35
9,79,2,44,33,1.59,warrior,9.802919387394983,1,35
10,61,56,39,1,1.35,warrior,10.318605002551347,1,35
1,14,56,5,91,1.66,warrior,6.262228651933117,1,35
1,11,46,85,24,1.3,warrior,8.240786156391268,1,35
63,37,34,13,20,1.36,warrior,18.935946861107997,1,35
80,5,6,13,63,1.95,warrior,18.84197089730647,1,36
65,17,1,29,55,1.95,warrior,22.02975398038213,1,36
90,10,10,4,53,1.55,warrior,13.468766692349714,1,36
52,7,42,1,65,1.8,warrior,21.41498500913233,1,36
63,37,35,12,20,1.58,warrior,19.327365987967028,1,36
24,2,31,62,48,1.36,warrior,15.191337791628483,1,36
77,5,5,24,56,1.62,warrior,16.72670028964191,1,36
23,53,51,7,33,1.85,warrior,15.907030119822913,1,36
9,88,21,21,28,1.41,warrior,9.6506586136351,1,36
28,15,6,18,100,1.88,warrior,17.952844044346207,1,36
88,32,9,7,31,1.67,warrior,13.7737184903369,1,36
26,48,42,23,28,1.91,warrior,17.313858118967666,1,36
12,61,30,54,10,1.51,warrior,11.012307972943603,1,36
85,7,9,45,21,1.49,warrior,15.530742774479535,1,36
5,31,85,45,1,1.91,warrior,6.972451467985696,1,36
14,73,1,79,0,1.35,warrior,11.81885079903595,1,36
27,70,1,40,29,1.61,warrior,16.12517365061437,1,36
7,24,59,10,67,1.7,warrior,8.905258740804767,1,36
0,82,28,3,54,1.66,warrior,5.791145597644139,1,36
1,7,29,45,85,1.3,warrior,8.240786156391268,1,36
45,13,1,20,88,1.8,warrior,20.933227165254166,1,37
57,7,44,1,58,1.62,warrior,19.55833170099128,1,37
69,41,6,15,36,1.95,warrior,21.42342156865709,1,37
89,6,38,13,21,1.49,warrior,14.251813552444663,1,37
38,20,8,24,77,1.91,warrior,20.98918282221001,1,37
55,38,33,19,22,1.88,warrior,22.741187089438718,1,37
62,5,4,19,77,1.61,warrior,19.245561722733548,1,37
26,71,2,40,28,1.62,warrior,15.834259416355984,1,37
19,79,42,8,19,1.49,warrior,13.87666660669541,1,37
45,78,5,23,16,1.85,warrior,21.73048242245998,1,37
24,2,31,62,48,1.36,warrior,15.191337791628483,1,37
72,27,36,6,26,1.36,warrior,17.609796695325507,1,37
31,25,83,28,0,1.35,warrior,16.764765866781687,1,37
89,10,10,4,54,1.55,warrior,13.79545696548885,1,37
10,55,27,49,26,1.73,warrior,10.162524752442764,1,37
12,89,27,26,13,1.51,warrior,11.012307972943603,1,37
4,14,69,29,51,1.3,warrior,9.112168091728673,1,37
1,6,102,8,50,1.7,warrior,6.127895431118317,1,37
4,20,59,46,38,1.66,warrior,7.643152951587987,1,37
0,120,41,5,1,1.86,warrior,4.192662875784247,1,37
67,46,7,28,19,1.31,warrior,15.532393849920705,1,38
20,35,15,85,12,1.88,warrior,14.770766725163146,1,38
30,90,2,10,35,1.91,warrior,18.740825326050313,1,38
31,87,6,12,31,1.95,warrior,18.918322181424752,1,38
29,9,58,13,58,1.62,warrior,16.62937485778889,1,38
54,6,41,1,65,1.8,warrior,21.442690115685895,1,38
54,4,24,16,69,1.36,warrior,19.474457249437627,1,38
66,39,32,6,24,1.61,warrior,18.787100597637867,1,38
42,33,2,53,37,1.8,warrior,20.542754481280795,1,38
11,32,37,13,74,1.35,warrior,10.704142311126642,1,38
34,3,43,22,65,1.49,warrior,18.451924245267037,1,38
89,6,38,13,21,1.72,warrior,13.812797350376448,1,38
35,6,20,6,100,1.55,warrior,18.277547311057283,1,38
73,50,25,6,13,1.49,warrior,18.622745914744183,1,38
12,82,25,24,24,1.8,warrior,10.966213120053478,1,38
9,38,19,34,67,1.51,warrior,9.679626470920397,1,38
4,13,68,44,38,1.87,warrior,6.499580029264974,1,38
4,18,57,38,50,1.3,warrior,9.112168091728673,1,38
2,82,72,8,3,1.86,warrior,5.385315327545411,1,38
0,64,72,6,25,1.7,warrior,5.645078824094966,1,38
35,44,26,38,24,1.8,warrior,19.20650634388146,1,39
50,38,2,2,75,1.92,warrior,22.76906610074818,1,39
86,4,27,14,36,1.95,warrior,16.93512111897259,1,39
24,69,4,12,58,1.49,warrior,15.656295688244597,1,39
63,38,32,0,34,1.91,warrior,22.519690598011877,1,39
25,75,40,7,20,1.61,warrior,15.564225364273138,1,39
53,36,31,15,32,1.49,warrior,20.674607486936534,1,39
40,3,31,77,16,1.49,warrior,19.603122902290004,1,39
44,8,28,15,72,1.62,warrior,19.233872562613428,1,39
16,11,22,6,112,1.55,warrior,12.636947630344883,1,39
49,34,11,63,10,1.73,warrior,20.160440901301,1,39
35,59,11,49,13,1.31,warrior,15.87183345153844,1,39
89,6,38,13,21,1.38,warrior,13.796150965771858,1,39
78,47,14,14,14,1.72,warrior,16.960063835047468,1,39
9,50,29,27,52,1.51,warrior,9.679626470920397,1,39
5,25,83,8,46,1.35,warrior,8.294058763301495,1,39
4,13,68,44,38,1.59,warrior,7.593447309955156,1,39
6,18,58,35,50,1.3,warrior,9.672219109638458,1,39
0,64,72,6,25,1.33,warrior,6.7116279123119105,1,39
35,66,58,6,2,1.7,warrior,18.139378748882447,1,39
41,96,2,1,27,1.91,warrior,21.615923414242115,1,40
52,30,25,0,60,1.48,warrior,20.732890328824524,1,40
31,20,5,34,77,1.73,warrior,17.478979322913485,1,40
33,42,37,18,37,1.49,warrior,18.220741056034985,1,40
95,3,17,8,44,1.62,warrior,11.423938011710915,1,40
41,7,29,74,16,1.94,warrior,21.517136165494463,1,40
27,76,19,28,17,1.7,warrior,16.238321498843433,1,40
28,52,47,5,35,1.8,warrior,17.292734670502576,1,40
50,31,10,52,24,1.95,warrior,22.528786805710325,1,40
33,9,60,31,34,1.72,warrior,17.86816723520599,1,40
27,45,9,77,9,1.49,warrior,16.605549232093935,1,40
14,42,3,7,101,1.31,warrior,11.747031286435128,1,40
25,73,40,9,20,1.38,warrior,15.746218622350783,1,40
89,6,38,13,21,1.77,warrior,14.427769403584675,1,40
18,12,32,31,74,1.51,warrior,13.460983187120249,1,40
4,23,10,77,53,1.55,warrior,7.467026897090184,1,40
6,18,58,35,50,1.42,warrior,8.201510536197313,1,40
2,14,46,79,26,1.3,warrior,8.535239521218612,1,40
6,23,88,10,40,1.33,warrior,9.02147156207694,1,40
0,30,100,19,18,1.59,warrior,5.7183515115094705,1,40
31,81,7,32,16,1.91,warrior,19.066715733226946,1,41
26,61,65,0,15,1.95,warrior,17.201619847363006,1,41
46,20,33,1,67,1.48,warrior,20.407277095105744,1,41
31,69,15,43,9,1.94,warrior,18.995508197905423,1,41
21,69,37,20,20,1.72,warrior,14.46117018743701,1,41
33,42,37,18,37,1.96,warrior,19.400954839938414,1,41
38,25,56,6,42,1.38,warrior,18.83251705163203,1,41
23,42,3,40,59,1.73,warrior,15.173070829428594,1,41
51,52,9,32,23,1.7,warrior,19.89430600434354,1,41
16,50,13,49,39,1.49,warrior,12.697160860618254,1,41
25,72,38,12,20,1.54,warrior,15.786480736288627,1,41
73,7,51,12,24,1.38,warrior,18.05602177029435,1,41
18,12,32,31,74,1.85,warrior,13.791717961237634,1,41
11,36,33,5,82,1.51,warrior,10.575663207769399,1,41
51,2,88,5,21,1.33,warrior,18.056780441451274,1,41
5,16,67,5,74,1.62,warrior,8.095567347516269,1,41
5,12,42,63,45,1.42,warrior,7.710351490232812,1,41
79,8,28,40,12,1.3,warrior,12.644167514903708,1,41
5,24,110,9,19,1.59,warrior,8.047952042588411,1,41
0,41,13,105,8,1.55,warrior,5.53320837441345,1,41
56,24,41,42,4,1.7,warrior,19.86993759919041,1,42
31,30,5,63,38,1.48,warrior,17.768512570153614,1,42
75,34,31,14,13,1.91,warrior,20.41910203822893,1,42
17,44,4,17,85,1.96,warrior,13.36120570827271,1,42
52,3,26,71,15,1.38,warrior,20.106657373824703,1,42
38,25,56,6,42,1.94,warrior,20.897638589362398,1,42
89,6,42,11,19,1.38,warrior,13.796150965771858,1,42
55,0,64,5,43,1.33,warrior,17.992900894330177,1,42
16,37,39,63,12,1.54,warrior,12.647267564864435,1,42
19,59,29,9,51,1.95,warrior,14.310769957837952,1,42
50,35,2,33,47,1.72,warrior,20.07787631636412,1,42
16,96,26,15,14,1.73,warrior,12.653100322935149,1,42
16,10,26,53,62,1.49,warrior,12.697160860618254,1,42
8,27,81,28,23,1.85,warrior,8.829870896568881,1,42
56,26,24,3,58,1.65,warrior,19.581689532642333,1,42
14,11,37,54,51,1.3,warrior,11.722591288626338,1,42
3,86,62,5,11,1.59,warrior,7.133033163535282,1,42
3,66,46,3,49,1.62,warrior,7.192894949154553,1,42
4,85,8,66,4,1.55,warrior,7.467026897090184,1,42
0,12,43,65,47,1.93,warrior,3.9630959243219515,1,42
35,23,84,14,11,1.91,warrior,20.24316478586844,1,43
35,16,29,66,21,1.94,warrior,20.159755463445233,1,43
35,3,17,101,11,1.72,warrior,18.29253534745446,1,43
61,42,2,42,20,1.38,warrior,19.784876384044157,1,43
28,68,21,20,30,1.65,warrior,16.36631022358784,1,43
106,3,44,7,7,1.7,warrior,7.47048295546138,1,43
41,2,48,47,29,1.48,warrior,19.81490729682623,1,43
45,45,9,6,62,1.33,warrior,17.873461955503295,1,43
22,65,45,14,21,1.38,warrior,14.792077230560597,1,43
96,4,22,7,38,1.95,warrior,13.128383013805013,1,43
17,67,5,16,62,1.49,warrior,13.099251695883344,1,43
14,8,23,47,75,1.91,warrior,11.934470073312143,1,43
13,71,18,57,8,1.54,warrior,11.443835730864203,1,43
15,35,38,61,18,1.73,warrior,12.258040483668484,1,43
10,8,27,85,37,1.85,warrior,9.8930447716493,1,43
5,19,52,17,74,1.3,warrior,9.39437073115707,1,43
64,43,3,33,24,1.62,warrior,19.00094522750852,1,43
3,47,33,81,3,1.55,warrior,6.992129431211561,1,43
2,11,43,65,46,1.31,warrior,8.147583480573937,1,43
32,71,51,4,9,1.59,warrior,17.422716973019536,1,43
24,15,21,92,15,1.94,warrior,16.482034083940533,1,44
25,12,110,10,10,1.91,warrior,16.92696975020402,1,44
44,2,53,36,32,1.38,warrior,19.64526644567296,1,44
72,21,2,49,23,1.48,warrior,18.896528384104393,1,44
62,40,23,31,11,1.72,warrior,19.71716580420124,1,44
32,2,15,93,25,1.62,warrior,17.336062442382413,1,44
28,29,66,4,40,1.59,warrior,16.44514947292595,1,44
28,63,45,23,8,1.33,warrior,15.546936238535991,1,44
26,65,28,18,30,1.38,warrior,16.04502720794116,1,44
24,70,49,1,23,1.65,warrior,15.250690253139467,1,44
59,2,58,10,38,1.49,warrior,20.512846602572758,1,44
58,54,18,6,31,1.95,warrior,22.62193352488103,1,44
14,35,38,7,73,1.91,warrior,11.934470073312143,1,44
14,9,23,48,73,1.73,warrior,11.854723361979195,1,44
12,82,15,50,8,1.85,warrior,10.922568309356812,1,44
10,8,27,85,37,1.75,warrior,10.123965390240652,1,44
66,7,25,39,30,1.31,warrior,15.664373194919545,1,44
2,19,50,25,71,1.3,warrior,8.535239521218612,1,44
103,2,42,14,6,1.55,warrior,8.748431729345109,1,44
2,87,22,54,2,1.7,warrior,6.605360737497785,1,44
52,68,15,5,27,1.49,warrior,20.6617044978488,1,45
41,1,90,7,28,1.95,warrior,21.41005488293795,1,45
63,41,22,37,4,1.38,warrior,19.596313338711653,1,45
50,2,62,35,18,1.72,warrior,20.07787631636412,1,45
47,12,11,59,38,1.62,warrior,19.469164603338704,1,45
39,2,36,60,30,1.48,warrior,19.496633191459765,1,45
15,6,65,55,26,1.94,warrior,12.43247400002531,1,45
39,25,70,18,15,1.91,warrior,21.211437080161744,1,45
73,26,25,16,27,1.38,warrior,18.05602177029435,1,45
18,43,77,3,26,1.59,warrior,13.33115070137621,1,45
49,5,19,29,65,1.33,warrior,18.03306723492223,1,45
12,71,50,26,8,1.31,warrior,11.200473014290049,1,45
30,44,46,9,38,1.91,warrior,18.740825326050313,1,45
14,74,52,1,26,1.7,warrior,11.844261605350773,1,45
15,66,24,52,10,1.85,warrior,12.399876274854439,1,45
6,37,6,86,32,1.73,warrior,8.353172892052163,1,45
14,13,38,93,9,1.55,warrior,11.850186150002695,1,45
52,2,21,74,18,1.75,warrior,20.546206923114234,1,45
3,21,58,5,80,1.7,warrior,7.077268767965284,1,45
2,87,22,54,2,1.9,warrior,5.191225421840279,1,45
86,2,64,5,10,1.91,warrior,17.148295983233538,1,46
39,27,67,7,27,1.95,warrior,21.015423199648403,1,46
57,2,24,81,3,1.75,warrior,20.492047536487092,1,46
42,53,11,5,56,1.49,warrior,19.89551205128768,1,46
27,1,35,19,85,1.38,warrior,16.333999262064143,1,46
