strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age
54,43,50,14,37,1.52,warrior,34.982329560080615,11
55,45,50,13,35,1.52,warrior,35.66298835974652,1
54,46,50,13,35,1.52,warrior,35.558384802271334,1
54,46,50,12,36,1.52,warrior,35.56681715781614,1
54,45,49,13,37,1.52,warrior,35.25470350251948,1
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,2
54,46,50,12,36,1.52,warrior,35.56681715781614,2
54,46,50,13,35,1.52,warrior,35.558384802271334,3
54,46,50,13,35,1.52,warrior,35.558384802271334,2
55,45,49,13,36,1.52,warrior,35.54622404837117,3
54,46,49,13,36,1.52,warrior,35.444654337336374,4
54,45,50,13,36,1.52,warrior,35.37130982778315,5
54,45,50,13,36,1.52,warrior,35.37130982778315,3
54,45,49,13,37,1.52,warrior,35.25470350251948,2
54,44,50,14,36,1.52,warrior,35.17251682185769,5
54,44,50,14,36,1.52,warrior,35.17251682185769,3
54,43,50,14,37,1.52,warrior,34.982329560080615,16
54,43,50,14,37,1.52,warrior,34.982329560080615,15
54,43,50,14,37,1.52,warrior,34.982329560080615,14
54,43,50,14,37,1.52,warrior,34.982329560080615,13
55,45,50,13,35,1.52,warrior,35.66298835974652,1
55,45,50,13,35,1.52,warrior,35.66298835974652,1
55,46,50,13,34,1.52,warrior,35.854250263010385,1
54,46,50,12,36,1.52,warrior,35.56681715781614,1
55,46,50,13,34,1.52,warrior,35.854250263010385,2
55,45,50,13,35,1.52,warrior,35.66298835974652,5
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,2
55,45,50,13,35,1.52,warrior,35.66298835974652,2
54,46,50,12,36,1.52,warrior,35.56681715781614,3
54,46,50,12,36,1.52,warrior,35.56681715781614,2
54,46,50,13,35,1.52,warrior,35.558384802271334,4
54,46,50,13,35,1.52,warrior,35.558384802271334,3
55,45,49,13,36,1.52,warrior,35.54622404837117,4
54,46,49,13,36,1.52,warrior,35.444654337336374,5
54,45,50,13,36,1.52,warrior,35.37130982778315,6
54,45,50,13,36,1.52,warrior,35.37130982778315,4
54,45,49,13,37,1.52,warrior,35.25470350251948,3
54,44,50,14,36,1.52,warrior,35.17251682185769,6
54,44,50,14,36,1.52,warrior,35.17251682185769,4
55,45,50,13,35,1.36,warrior,34.015402334150366,1
55,45,50,13,35,1.75,warrior,35.93431571195312,1
55,45,50,13,35,1.52,warrior,35.66298835974652,1
55,45,50,13,35,1.52,warrior,35.66298835974652,1
55,45,50,13,35,1.75,warrior,35.93431571195312,2
55,46,50,13,34,1.52,warrior,35.854250263010385,3
55,45,50,13,35,1.52,warrior,35.66298835974652,6
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,2
55,45,50,13,35,1.52,warrior,35.66298835974652,2
54,46,50,12,36,1.52,warrior,35.56681715781614,4
54,46,50,12,36,1.52,warrior,35.56681715781614,3
54,46,50,13,35,1.52,warrior,35.558384802271334,5
54,46,50,13,35,1.52,warrior,35.558384802271334,4
55,45,49,13,36,1.52,warrior,35.54622404837117,5
54,46,49,13,36,1.52,warrior,35.444654337336374,6
54,45,50,13,36,1.52,warrior,35.37130982778315,7
54,45,50,13,36,1.52,warrior,35.37130982778315,5
59,45,49,12,33,1.52,warrior,36.678517382467575,1
54,49,49,12,34,1.75,warrior,36.292668228367944,1
55,45,50,13,35,1.52,warrior,35.66298835974652,1
56,45,49,14,34,1.52,warrior,35.81667178216067,1
59,45,49,12,33,1.52,warrior,36.678517382467575,2
54,49,49,12,34,1.75,warrior,36.292668228367944,2
55,45,50,13,35,1.75,warrior,35.93431571195312,3
55,46,50,13,34,1.52,warrior,35.854250263010385,4
56,45,49,14,34,1.52,warrior,35.81667178216067,2
55,45,50,13,35,1.52,warrior,35.66298835974652,7
55,45,50,13,35,1.52,warrior,35.66298835974652,5
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,2
54,46,50,12,36,1.52,warrior,35.56681715781614,5
54,46,50,12,36,1.52,warrior,35.56681715781614,4
54,46,50,13,35,1.52,warrior,35.558384802271334,6
54,46,50,13,35,1.52,warrior,35.558384802271334,5
59,44,48,12,35,1.75,warrior,36.612674161714466,1
54,49,49,13,33,1.52,warrior,35.9904965169865,1
55,45,50,13,35,1.52,warrior,35.66298835974652,1
55,46,50,13,34,1.75,warrior,36.13240167888752,1
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,44,48,12,35,1.75,warrior,36.612674161714466,2
54,49,49,12,34,1.75,warrior,36.292668228367944,3
55,46,50,13,34,1.75,warrior,36.13240167888752,2
54,49,49,13,33,1.52,warrior,35.9904965169865,2
55,45,50,13,35,1.75,warrior,35.93431571195312,4
55,46,50,13,34,1.52,warrior,35.854250263010385,5
56,45,49,14,34,1.52,warrior,35.81667178216067,3
55,45,50,13,35,1.52,warrior,35.66298835974652,8
55,45,50,13,35,1.52,warrior,35.66298835974652,6
55,45,50,13,35,1.52,warrior,35.66298835974652,5
55,45,50,13,35,1.52,warrior,35.66298835974652,5
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,4
55,45,50,13,35,1.52,warrior,35.66298835974652,3
55,45,50,13,35,1.52,warrior,35.66298835974652,2
59,44,48,12,35,1.75,warrior,36.612674161714466,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
54,49,50,12,33,1.75,warrior,36.40834313294688,1
55,47,49,13,34,1.75,warrior,36.211470868723076,1
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,44,48,12,35,1.75,warrior,36.612674161714466,3
59,44,48,12,35,1.75,warrior,36.612674161714466,2
54,49,50,12,33,1.75,warrior,36.40834313294688,2
54,49,49,12,34,1.75,warrior,36.292668228367944,4
55,47,49,13,34,1.75,warrior,36.211470868723076,2
55,46,50,13,34,1.75,warrior,36.13240167888752,3
54,49,49,13,33,1.52,warrior,35.9904965169865,3
55,45,50,13,35,1.75,warrior,35.93431571195312,5
55,46,50,13,34,1.52,warrior,35.854250263010385,6
56,45,49,14,34,1.52,warrior,35.81667178216067,4
55,45,50,13,35,1.52,warrior,35.66298835974652,9
55,45,50,13,35,1.52,warrior,35.66298835974652,7
55,45,50,13,35,1.52,warrior,35.66298835974652,6
55,45,50,13,35,1.52,warrior,35.66298835974652,6
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,44,48,12,35,1.75,warrior,36.612674161714466,1
59,44,48,12,35,1.75,warrior,36.612674161714466,1
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,44,48,12,35,1.75,warrior,36.612674161714466,4
59,44,48,12,35,1.75,warrior,36.612674161714466,3
59,44,48,12,35,1.75,warrior,36.612674161714466,2
59,44,48,12,35,1.75,warrior,36.612674161714466,2
54,49,50,12,33,1.75,warrior,36.40834313294688,3
54,49,49,12,34,1.75,warrior,36.292668228367944,5
55,47,49,13,34,1.75,warrior,36.211470868723076,3
55,46,50,13,34,1.75,warrior,36.13240167888752,4
54,49,49,13,33,1.52,warrior,35.9904965169865,4
55,45,50,13,35,1.75,warrior,35.93431571195312,6
55,46,50,13,34,1.52,warrior,35.854250263010385,7
56,45,49,14,34,1.52,warrior,35.81667178216067,5
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,44,48,12,35,1.75,warrior,36.612674161714466,5
59,44,48,12,35,1.75,warrior,36.612674161714466,4
59,44,48,12,35,1.75,warrior,36.612674161714466,3
59,44,48,12,35,1.75,warrior,36.612674161714466,3
54,49,50,12,33,1.75,warrior,36.40834313294688,4
54,49,49,12,34,1.75,warrior,36.292668228367944,6
55,47,49,13,34,1.75,warrior,36.211470868723076,4
55,46,50,13,34,1.75,warrior,36.13240167888752,5
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
56,47,50,12,33,1.52,warrior,36.35887641301007,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,44,48,12,35,1.75,warrior,36.612674161714466,6
59,44,48,12,35,1.75,warrior,36.612674161714466,5
59,44,48,12,35,1.75,warrior,36.612674161714466,4
59,44,48,12,35,1.75,warrior,36.612674161714466,4
54,49,50,12,33,1.75,warrior,36.40834313294688,5
60,44,48,11,35,1.52,warrior,36.59539693152164,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,8
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,45,49,12,33,1.52,warrior,36.678517382467575,2
59,44,48,12,35,1.75,warrior,36.612674161714466,7
59,44,48,12,35,1.75,warrior,36.612674161714466,6
69,42,45,11,31,1.52,warrior,37.75361152317704,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.47,warrior,37.461118933959284,1
69,42,45,11,31,1.52,warrior,37.75361152317704,2
59,45,49,12,33,1.47,warrior,37.461118933959284,2
59,45,49,12,33,1.52,warrior,36.678517382467575,9
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,4
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
59,45,49,12,33,1.52,warrior,36.678517382467575,3
68,41,44,12,33,1.47,warrior,37.895401712615715,1
59,46,49,13,31,1.52,warrior,36.867982621089126,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
59,45,49,12,33,1.52,warrior,36.678517382467575,1
68,41,44,12,33,1.47,warrior,37.895401712615715,2
69,42,45,11,31,1.52,warrior,37.75361152317704,3
59,45,49,12,33,1.47,warrior,37.461118933959284,3
59,46,49,13,31,1.52,warrior,36.867982621089126,2
59,45,49,12,33,1.52,warrior,36.678517382467575,10
59,45,49,12,33,1.52,warrior,36.678517382467575,8
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,6
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,5
59,45,49,12,33,1.52,warrior,36.678517382467575,4
70,41,44,12,31,1.52,warrior,37.48171437633676,1
67,41,45,12,33,1.47,warrior,37.84984165426185,1
59,45,49,14,31,1.52,warrior,36.62736308548351,1
58,45,48,13,34,1.47,warrior,37.01599743470457,1
68,41,44,12,33,1.47,warrior,37.895401712615715,3
67,41,45,12,33,1.47,warrior,37.84984165426185,2
69,42,45,11,31,1.52,warrior,37.75361152317704,4
70,41,44,12,31,1.52,warrior,37.48171437633676,2
59,45,49,12,33,1.47,warrior,37.461118933959284,4
58,45,48,13,34,1.47,warrior,37.01599743470457,2
59,46,49,13,31,1.52,warrior,36.867982621089126,3
59,45,49,12,33,1.52,warrior,36.678517382467575,11
59,45,49,12,33,1.52,warrior,36.678517382467575,9
59,45,49,12,33,1.52,warrior,36.678517382467575,8
59,45,49,12,33,1.52,warrior,36.678517382467575,8
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,7
59,45,49,12,33,1.52,warrior,36.678517382467575,6
67,40,47,11,33,1.47,warrior,37.91314096352425,1
68,41,44,12,33,1.47,warrior,37.895401712615715,1
66,49,44,10,29,1.52,warrior,38.77237917690597,1
70,41,44,12,31,1.52,warrior,37.48171437633676,1
66,49,44,10,29,1.52,warrior,38.77237917690597,2
67,40,47,11,33,1.47,warrior,37.91314096352425,2
68,41,44,12,33,1.47,warrior,37.895401712615715,4
68,41,44,12,33,1.47,warrior,37.895401712615715,2
67,41,45,12,33,1.47,warrior,37.84984165426185,3
69,42,45,11,31,1.52,warrior,37.75361152317704,5
70,41,44,12,31,1.52,warrior,37.48171437633676,3
70,41,44,12,31,1.52,warrior,37.48171437633676,2
59,45,49,12,33,1.47,warrior,37.461118933959284,5
58,45,48,13,34,1.47,warrior,37.01599743470457,3
59,46,49,13,31,1.52,warrior,36.867982621089126,4
59,45,49,12,33,1.52,warrior,36.678517382467575,12
59,45,49,12,33,1.52,warrior,36.678517382467575,10
59,45,49,12,33,1.52,warrior,36.678517382467575,9
59,45,49,12,33,1.52,warrior,36.678517382467575,9
59,45,49,12,33,1.52,warrior,36.678517382467575,8
66,40,47,12,33,1.47,warrior,37.670565281001636,1
68,48,43,9,30,1.52,warrior,38.856016810480234,1
68,41,44,12,33,1.47,warrior,37.895401712615715,1
68,41,44,12,33,1.47,warrior,37.895401712615715,1
68,48,43,9,30,1.52,warrior,38.856016810480234,2
66,49,44,10,29,1.52,warrior,38.77237917690597,3
67,40,47,11,33,1.47,warrior,37.91314096352425,3
68,41,44,12,33,1.47,warrior,37.895401712615715,5
68,41,44,12,33,1.47,warrior,37.895401712615715,3
68,41,44,12,33,1.47,warrior,37.895401712615715,2
68,41,44,12,33,1.47,warrior,37.895401712615715,2
67,41,45,12,33,1.47,warrior,37.84984165426185,4
69,42,45,11,31,1.52,warrior,37.75361152317704,6
66,40,47,12,33,1.47,warrior,37.670565281001636,2
70,41,44,12,31,1.52,warrior,37.48171437633676,4
70,41,44,12,31,1.52,warrior,37.48171437633676,3
59,45,49,12,33,1.47,warrior,37.461118933959284,6
58,45,48,13,34,1.47,warrior,37.01599743470457,4
59,46,49,13,31,1.52,warrior,36.867982621089126,5
59,45,49,12,33,1.52,warrior,36.678517382467575,13
68,49,43,9,29,1.52,warrior,39.124245646642365,1
65,50,44,10,29,1.52,warrior,38.75666952300246,1
67,41,44,12,34,1.47,warrior,37.66692051323788,1
75,24,52,12,35,1.47,warrior,34.75973945366337,1
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,48,43,9,30,1.52,warrior,38.856016810480234,3
66,49,44,10,29,1.52,warrior,38.77237917690597,4
65,50,44,10,29,1.52,warrior,38.75666952300246,2
67,40,47,11,33,1.47,warrior,37.91314096352425,4
68,41,44,12,33,1.47,warrior,37.895401712615715,6
68,41,44,12,33,1.47,warrior,37.895401712615715,4
68,41,44,12,33,1.47,warrior,37.895401712615715,3
68,41,44,12,33,1.47,warrior,37.895401712615715,3
67,41,45,12,33,1.47,warrior,37.84984165426185,5
69,42,45,11,31,1.52,warrior,37.75361152317704,7
66,40,47,12,33,1.47,warrior,37.670565281001636,3
67,41,44,12,34,1.47,warrior,37.66692051323788,2
70,41,44,12,31,1.52,warrior,37.48171437633676,5
70,41,44,12,31,1.52,warrior,37.48171437633676,4
59,45,49,12,33,1.47,warrior,37.461118933959284,7
68,48,43,9,30,1.52,warrior,38.856016810480234,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
66,49,44,10,29,1.52,warrior,38.77237917690597,1
65,50,44,10,29,1.52,warrior,38.75666952300246,1
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,48,43,9,30,1.52,warrior,38.856016810480234,4
68,48,43,9,30,1.52,warrior,38.856016810480234,2
66,49,44,10,29,1.52,warrior,38.77237917690597,5
66,49,44,10,29,1.52,warrior,38.77237917690597,2
65,50,44,10,29,1.52,warrior,38.75666952300246,3
65,50,44,10,29,1.52,warrior,38.75666952300246,2
67,40,47,11,33,1.47,warrior,37.91314096352425,5
68,41,44,12,33,1.47,warrior,37.895401712615715,7
68,41,44,12,33,1.47,warrior,37.895401712615715,5
68,41,44,12,33,1.47,warrior,37.895401712615715,4
68,41,44,12,33,1.47,warrior,37.895401712615715,4
67,41,45,12,33,1.47,warrior,37.84984165426185,6
69,42,45,11,31,1.52,warrior,37.75361152317704,8
66,40,47,12,33,1.47,warrior,37.670565281001636,4
68,49,43,9,29,1.52,warrior,39.124245646642365,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
68,48,43,9,30,1.52,warrior,38.856016810480234,1
68,48,43,9,30,1.52,warrior,38.856016810480234,1
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,48,43,9,30,1.52,warrior,38.856016810480234,5
68,48,43,9,30,1.52,warrior,38.856016810480234,3
68,48,43,9,30,1.52,warrior,38.856016810480234,2
68,48,43,9,30,1.52,warrior,38.856016810480234,2
66,49,44,10,29,1.52,warrior,38.77237917690597,6
66,49,44,10,29,1.52,warrior,38.77237917690597,3
65,50,44,10,29,1.52,warrior,38.75666952300246,4
65,50,44,10,29,1.52,warrior,38.75666952300246,3
67,40,47,11,33,1.47,warrior,37.91314096352425,6
68,41,44,12,33,1.47,warrior,37.895401712615715,8
68,41,44,12,33,1.47,warrior,37.895401712615715,6
68,41,44,12,33,1.47,warrior,37.895401712615715,5
68,49,43,10,28,1.52,warrior,39.10826933058867,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
71,50,38,9,30,1.52,warrior,39.15228652829326,1
71,50,38,9,30,1.52,warrior,39.15228652829326,2
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,10,28,1.52,warrior,39.10826933058867,2
68,48,43,9,30,1.52,warrior,38.856016810480234,6
68,48,43,9,30,1.52,warrior,38.856016810480234,4
68,48,43,9,30,1.52,warrior,38.856016810480234,3
68,48,43,9,30,1.52,warrior,38.856016810480234,3
66,49,44,10,29,1.52,warrior,38.77237917690597,7
66,49,44,10,29,1.52,warrior,38.77237917690597,4
65,50,44,10,29,1.52,warrior,38.75666952300246,5
65,50,44,10,29,1.52,warrior,38.75666952300246,4
71,50,39,9,29,1.52,warrior,39.362863706978935,1
67,49,44,9,29,1.52,warrior,39.04603602507323,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
71,50,39,9,29,1.52,warrior,39.362863706978935,2
71,50,38,9,30,1.52,warrior,39.15228652829326,3
68,49,43,9,29,1.52,warrior,39.124245646642365,6
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,10,28,1.52,warrior,39.10826933058867,3
67,49,44,9,29,1.52,warrior,39.04603602507323,2
68,48,43,9,30,1.52,warrior,38.856016810480234,7
68,48,43,9,30,1.52,warrior,38.856016810480234,5
68,48,43,9,30,1.52,warrior,38.856016810480234,4
68,48,43,9,30,1.52,warrior,38.856016810480234,4
84,58,46,10,0,1.52,warrior,45.4932839466411,1
71,50,38,9,30,1.52,warrior,39.15228652829326,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
68,49,43,9,29,1.52,warrior,39.124245646642365,1
84,58,46,10,0,1.52,warrior,45.4932839466411,2
71,50,39,9,29,1.52,warrior,39.362863706978935,3
71,50,38,9,30,1.52,warrior,39.15228652829326,4
71,50,38,9,30,1.52,warrior,39.15228652829326,2
68,49,43,9,29,1.52,warrior,39.124245646642365,7
68,49,43,9,29,1.52,warrior,39.124245646642365,6
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,3
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,9,29,1.52,warrior,39.124245646642365,2
68,49,43,10,28,1.52,warrior,39.10826933058867,4
67,49,44,9,29,1.52,warrior,39.04603602507323,3
84,58,46,10,0,1.52,warrior,45.4932839466411,1
71,50,39,9,29,1.52,warrior,39.362863706978935,1
71,50,38,9,30,1.52,warrior,39.15228652829326,1
71,50,38,9,30,1.52,warrior,39.15228652829326,1
84,58,46,10,0,1.52,warrior,45.4932839466411,3
84,58,46,10,0,1.52,warrior,45.4932839466411,2
71,50,39,9,29,1.52,warrior,39.362863706978935,4
71,50,39,9,29,1.52,warrior,39.362863706978935,2
71,50,38,9,30,1.52,warrior,39.15228652829326,5
71,50,38,9,30,1.52,warrior,39.15228652829326,3
71,50,38,9,30,1.52,warrior,39.15228652829326,2
71,50,38,9,30,1.52,warrior,39.15228652829326,2
68,49,43,9,29,1.52,warrior,39.124245646642365,8
68,49,43,9,29,1.52,warrior,39.124245646642365,7
68,49,43,9,29,1.52,warrior,39.124245646642365,6
68,49,43,9,29,1.52,warrior,39.124245646642365,6
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,5
68,49,43,9,29,1.52,warrior,39.124245646642365,4
68,49,43,9,29,1.52,warrior,39.124245646642365,4
84,58,46,10,0,1.52,warrior,45.4932839466411,1
77,62,48,11,0,1.52,warrior,45.011669344221254,1
71,50,39,9,29,1.52,warrior,39.362863706978935,1
71,50,39,9,29,1.52,warrior,39.362863706978935,1
84,58,46,10,0,1.52,warrior,45.4932839466411,4
84,58,46,10,0,1.52,warrior,45.4932839466411,3
84,58,46,10,0,1.52,warrior,45.4932839466411,2
77,62,48,11,0,1.52,warrior,45.011669344221254,2
71,50,39,9,29,1.52,warrior,39.362863706978935,5
71,50,39,9,29,1.52,warrior,39.362863706978935,3
71,50,39,9,29,1.52,warrior,39.362863706978935,2
71,50,39,9,29,1.52,warrior,39.362863706978935,2
71,50,38,9,30,1.52,warrior,39.15228652829326,6
71,50,38,9,30,1.52,warrior,39.15228652829326,4
71,50,38,9,30,1.52,warrior,39.15228652829326,3
71,50,38,9,30,1.52,warrior,39.15228652829326,3
68,49,43,9,29,1.52,warrior,39.124245646642365,9
68,49,43,9,29,1.52,warrior,39.124245646642365,8
68,49,43,9,29,1.52,warrior,39.124245646642365,7
68,49,43,9,29,1.52,warrior,39.124245646642365,7
84,58,46,10,0,1.52,warrior,45.4932839466411,1
84,58,46,10,0,1.52,warrior,45.4932839466411,1
84,57,46,10,1,1.52,warrior,45.22263000444491,1
77,62,49,10,0,1.52,warrior,45.274618194809676,1
84,58,46,10,0,1.52,warrior,45.4932839466411,5
84,58,46,10,0,1.52,warrior,45.4932839466411,4
84,58,46,10,0,1.52,warrior,45.4932839466411,3
84,58,46,10,0,1.52,warrior,45.4932839466411,2
84,58,46,10,0,1.52,warrior,45.4932839466411,2
77,62,49,10,0,1.52,warrior,45.274618194809676,2
84,57,46,10,1,1.52,warrior,45.22263000444491,2
77,62,48,11,0,1.52,warrior,45.011669344221254,3
71,50,39,9,29,1.52,warrior,39.362863706978935,6
71,50,39,9,29,1.52,warrior,39.362863706978935,4
71,50,39,9,29,1.52,warrior,39.362863706978935,3
71,50,39,9,29,1.52,warrior,39.362863706978935,3
71,50,38,9,30,1.52,warrior,39.15228652829326,7
71,50,38,9,30,1.52,warrior,39.15228652829326,5
71,50,38,9,30,1.52,warrior,39.15228652829326,4
71,50,38,9,30,1.52,warrior,39.15228652829326,4
84,58,46,10,0,1.52,warrior,45.4932839466411,1
87,54,47,10,0,1.52,warrior,45.047370167812154,1
84,58,46,10,0,1.52,warrior,45.4932839466411,1
84,58,46,10,0,1.52,warrior,45.4932839466411,1
84,58,46,10,0,1.52,warrior,45.4932839466411,6
84,58,46,10,0,1.52,warrior,45.4932839466411,5
84,58,46,10,0,1.52,warrior,45.4932839466411,4
84,58,46,10,0,1.52,warrior,45.4932839466411,3
84,58,46,10,0,1.52,warrior,45.4932839466411,3
84,58,46,10,0,1.52,warrior,45.4932839466411,2
84,58,46,10,0,1.52,warrior,45.4932839466411,2
84,58,46,10,0,1.52,warrior,45.4932839466411,2
77,62,49,10,0,1.52,warrior,45.274618194809676,3
84,57,46,10,1,1.52,warrior,45.22263000444491,3
87,54,47,10,0,1.52,warrior,45.047370167812154,2
77,62,48,11,0,1.52,warrior,45.011669344221254,4
71,50,39,9,29,1.52,warrior,39.362863706978935,7
