strength,dexterity,intelligence,vigor,constitution,height,character,fitness,age,generation
31,43,52,13,29,1.55,warrior,17.38864460520555,1,21
17,35,27,21,68,1.42,warrior,13.11279531287694,1,21
11,29,9,75,44,1.44,warrior,10.543186678274667,1,21
18,3,64,29,54,1.36,warrior,13.275585777489745,1,21
12,42,32,39,43,1.74,warrior,11.01705324189718,1,21
3,3,63,39,60,1.34,warrior,7.649548908110592,1,21
5,67,19,51,26,1.35,warrior,8.294058763301495,1,21
49,20,6,29,64,1.84,warrior,21.972719683617413,1,22
44,28,58,9,29,1.83,warrior,21.301294462445547,1,22
65,23,37,11,32,1.42,warrior,20.0498833279848,1,22
53,27,30,1,57,1.48,warrior,20.74645616015652,1,22
50,25,51,32,10,1.39,warrior,20.28346620126488,1,22
63,9,55,6,35,1.49,warrior,20.182246115069454,1,22
58,53,23,9,25,1.55,warrior,19.988178062066254,1,22
22,43,57,27,19,1.39,warrior,14.867294428135995,1,22
43,44,46,30,5,1.65,warrior,19.120946082238135,1,22
45,38,14,62,9,1.54,warrior,19.82789846890632,1,22
45,14,50,3,56,1.71,warrior,19.65576980818294,1,22
40,16,87,14,11,1.66,warrior,18.778428447820374,1,22
39,12,74,13,30,1.55,warrior,18.9948634515493,1,22
32,43,51,26,16,1.38,warrior,17.627221010740016,1,22
18,3,64,29,54,1.42,warrior,13.509481086703303,1,22
17,35,27,21,68,1.36,warrior,12.926488273023693,1,22
11,42,32,39,44,1.44,warrior,10.543186678274667,1,22
11,29,10,75,43,1.74,warrior,10.584310778901855,1,22
5,56,15,42,50,1.34,warrior,8.458799370705465,1,22
3,4,79,49,33,1.35,warrior,7.442437624498185,1,22
49,20,6,29,64,1.83,warrior,21.807464598456793,1,23
44,28,58,9,29,1.84,warrior,21.454147838115404,1,23
